"","n.train","prediction.class","metric.type","dataset","value","min","max","sd","class.prop"
"194",4000,"ntmaj10env","Pos.Pred.Value","Minimal",0.978089136732723,0.974753018660812,0.98127538372277,0.00124791618776339,12.1614
"195",4000,"ntmaj10env","Pos.Pred.Value","Standard",0.977829418355185,0.9736496771823,0.983259400084495,0.00152296203539972,12.1522
"196",4000,"ntmaj10env","Precision","Custom",0.978083510245285,0.974434046112825,0.981709554006603,0.00135870902665052,12.1379
"197",4000,"ntmaj10env","Precision","Minimal",0.978089136732723,0.974753018660812,0.98127538372277,0.00124791618776338,12.1614
"198",4000,"ntmaj10env","Precision","Standard",0.977829418355185,0.9736496771823,0.983259400084495,0.00152296203539972,12.1522
"199",4000,"ntmaj10env","Prevalence","Custom",0.9393105,0.93505,0.9441,0.00173294423080222,12.1379
"200",4000,"ntmaj10env","Prevalence","Minimal",0.939193,0.9361,0.9423,0.00136294800807929,12.1614
"201",4000,"ntmaj10env","Prevalence","Standard",0.939239,0.9343,0.94345,0.00170095902836065,12.1522
"202",4000,"ntmaj10env","Recall","Custom",0.993023643099809,0.990242601972807,0.995042379657764,0.000894926579315669,12.1379
"203",4000,"ntmaj10env","Recall","Minimal",0.992045608805842,0.988955876860695,0.994311233983731,0.00100156578004923,12.1614
"204",4000,"ntmaj10env","Recall","Standard",0.992200343401323,0.989539972248906,0.994102959145726,0.00100811170187297,12.1522
"205",4000,"ntmaj10env","Sensitivity","Custom",0.993023643099809,0.990242601972807,0.995042379657764,0.000894926579315669,12.1379
"206",4000,"ntmaj10env","Sensitivity","Minimal",0.992045608805842,0.988955876860695,0.994311233983731,0.00100156578004923,12.1614
"207",4000,"ntmaj10env","Sensitivity","Standard",0.992200343401323,0.989539972248906,0.994102959145726,0.00100811170187297,12.1522
"208",4000,"ntmaj10env","Specificity","Custom",0.655613432153477,0.607574536663981,0.692619626926196,0.0188818840288162,12.1379
"209",4000,"ntmaj10env","Specificity","Minimal",0.656710276192748,0.59983429991715,0.703919933277731,0.0187042525824315,12.1614
"210",4000,"ntmaj10env","Specificity","Standard",0.652341434696335,0.614760746147607,0.734505862646566,0.0203868604115346,12.1522
"211",4000,"ntmaj10health","Accuracy","Custom",0.9343835,0.93,0.938,0.001838519592751,14.6869
"212",4000,"ntmaj10health","Accuracy","Minimal",0.9336595,0.92965,0.9379,0.00177636979440224,14.6625
"213",4000,"ntmaj10health","Accuracy","Standard",0.9335475,0.92915,0.9375,0.00168050880642883,14.6958
"214",4000,"ntmaj10health","Balanced.Accuracy","Custom",0.658594855300261,0.626938069480132,0.704288473026015,0.0144845650100441,14.6869
"215",4000,"ntmaj10health","Balanced.Accuracy","Minimal",0.660418218230094,0.62294209632942,0.699543414992924,0.0146403566887269,14.6625
"216",4000,"ntmaj10health","Balanced.Accuracy","Standard",0.660688530058456,0.624497087105134,0.698184829147546,0.0162805253720311,14.6958
"217",4000,"ntmaj10health","Detection.Prevalence","Custom",0.958591,0.9474,0.9675,0.00403865401620717,14.6869
"218",4000,"ntmaj10health","Detection.Prevalence","Minimal",0.957084,0.94455,0.9641,0.00403875718457543,14.6625
